"grid" "wts" "lkern"
"103" 0.816816816816817 5.94835065000438e-50 36.2807321775669
"104" 0.824824824824825 8.72517071367149e-50 36.6638302320507
"105" 0.832832832832833 1.27964911708526e-49 37.0467892041855
"106" 0.840840840840841 1.87649314239589e-49 37.4296079762318
"107" 0.848848848848849 2.75132366983694e-49 37.8122854214712
"108" 0.856856856856857 4.03342992914915e-49 38.1948204041345
"109" 0.864864864864865 5.91214369037776e-49 38.5772117793291
"110" 0.872872872872873 8.66468094920334e-49 38.9594583929662
"111" 0.880880880880881 1.26968736081851e-48 39.3415590816861
"112" 0.888888888888889 1.86027493009266e-48 39.7235126727847
"113" 0.896896896896897 2.72516669857504e-48 40.1053179841381
"114" 0.904904904904905 3.99157320445459e-48 40.4869738241267
"115" 0.912912912912913 5.84560798486233e-48 40.8684789915599
"116" 0.920920920920921 8.55951809703387e-48 41.2498322755983
"117" 0.928928928928929 1.25314824200644e-47 41.6310324556768
"118" 0.936936936936937 1.83437683491385e-47 42.0120783014265
"119" 0.944944944944945 2.6847700866793e-47 42.3929685725961
"120" 0.952952952952953 3.92877841574505e-47 42.7737020189724
"121" 0.960960960960961 5.74829853004486e-47 43.1542773803005
"122" 0.968968968968969 8.40914588272969e-47 43.5346933862033
"123" 0.976976976976977 1.22997050079934e-46 43.9149487560997
"124" 0.984984984984985 1.7987349801611e-46 44.2950421991239
"125" 0.992992992992993 2.63007889529033e-46 44.674972414042
"126" 1.001001001001 3.84502274754057e-46 45.0547380891685
"127" 1.00900900900901 5.62026790214704e-46 45.4343379022836
"128" 1.01701701701702 8.21376947666958e-46 45.8137705205476
"129" 1.02502502502503 1.20020327385746e-45 46.1930346004165
"130" 1.03303303303303 1.75344973466213e-45 46.5721287875555
"131" 1.04104104104104 2.56128235671818e-45 46.9510517167527
"132" 1.04904904904905 3.74064609337095e-45 47.3298020118317
"133" 1.05705705705706 5.46210705311183e-45 47.7083782855642
"134" 1.06506506506507 7.97439255002049e-45 48.0867791395805
"135" 1.07307307307307 1.16401403663318e-44 48.4650031642808
"136" 1.08108108108108 1.69879670977839e-44 48.8430489387445
"137" 1.08908908908909 2.47882900821039e-44 49.2209150306399
"138" 1.0970970970971 3.61637173494593e-44 49.598599996133
"139" 1.10510510510511 5.27497333151574e-44 49.9761023797936
"140" 1.11311311311311 7.69285486482216e-44 50.3534207145047
"141" 1.12112112112112 1.12169358459209e-43 50.7305535213662
"142" 1.12912912912913 1.63523325948948e-43 51.1074993096029
"143" 1.13713713713714 2.38343500696283e-43 51.4842565764671
"144" 1.14514514514515 3.47331669753622e-43 51.8608238071439
"145" 1.15315315315315 5.06060289584685e-43 52.2371994746536
"146" 1.16116116116116 7.37184630183637e-43 52.6133820397555
"147" 1.16916916916917 1.07365746226604e-42 52.9893699508472
"148" 1.17717717717718 1.56339963259305e-42 53.3651616438681
"149" 1.18518518518519 2.27608440444089e-42 53.7407555421979
"150" 1.19319319319319 3.31299003175605e-42 54.1161500565554
"151" 1.2012012012012 4.82130502181534e-42 54.4913435848991
"152" 1.20920920920921 7.01489377054614e-42 54.8663345123223
"153" 1.21721721721722 1.0204433358836e-41 55.2411212109526
"154" 1.22522522522523 1.48411406467794e-41 55.6157020398451
"155" 1.23323323323323 2.1580203780485e-41 55.9900753448798
"156" 1.24124124124124 3.13727761916404e-41 56.364239458655
"157" 1.24924924924925 4.55993635101208e-41 56.7381927003807
"158" 1.25725725725726 6.62631829968923e-41 57.1119333757722
"159" 1.26526526526527 9.62703938491779e-41 57.4854597769401
"160" 1.27327327327327 1.39836130443968e-40 57.8587701822832
"161" 1.28128128128128 2.0307267386458e-40 58.2318628563774
"162" 1.28928928928929 2.94841259404298e-40 58.604736049865
"163" 1.2972972972973 4.27985389053739e-40 58.9773879993433
"164" 1.30530530530531 6.21116077765065e-40 59.3498169272518
"165" 1.31331331331331 9.0119539589936e-40 59.7220210417586
"166" 1.32132132132132 1.3072743431942e-39 60.0939985366463
"167" 1.32932932932933 1.89589945079439e-39 60.4657475911964
"168" 1.33733733733734 2.74893111047957e-39 60.837266370073
"169" 1.34534534534535 3.98484654025772e-39 61.2085530232063
"170" 1.35335335335335 5.77507627793908e-39 61.5796056856731
"171" 1.36136136136136 8.36760963525575e-39 61.9504224775792
"172" 1.36936936936937 1.21210945126398e-38 62.3210015039385
"173" 1.37737737737738 1.75540840721308e-38 62.691340854553
"174" 1.38538538538539 2.54161394292655e-38 63.0614386038889
"175" 1.39339339339339 3.67904606426866e-38 63.4312928109563
"176" 1.4014014014014 5.32419861342044e-38 63.800901519183
"177" 1.40940940940941 7.70310459878484e-38 64.1702627562912
"178" 1.41741741741742 1.11421500673392e-37 64.539374534171
"179" 1.42542542542543 1.61125026818036e-37 64.9082348487531
"180" 1.43343343343343 2.32941525565381e-37 65.2768416798817
"181" 1.44144144144144 3.36681968166537e-37 65.6451929911853
"182" 1.44944944944945 4.86497862940962e-37 66.0132867299461
"183" 1.45745745745746 7.02795958635155e-37 66.3811208269709
"184" 1.46546546546547 1.01499501019985e-36 66.7486931964558
"185" 1.47347347347347 1.46549377845982e-36 67.116001735857
"186" 1.48148148148148 2.11538076223419e-36 67.4830443257535
"187" 1.48948948948949 3.05264775274856e-36 67.8498188297136
"188" 1.4974974974975 4.40400165266301e-36 68.2163230941579
"189" 1.50550550550551 6.35184580227127e-36 68.5825549482225
"190" 1.51351351351351 9.15868586235945e-36 68.9485122036195
"191" 1.52152152152152 1.32021956709125e-35 69.3141926544985
"192" 1.52952952952953 1.9025583572751e-35 69.6795940773055
"193" 1.53753753753754 2.7409912844356e-35 70.0447142306406
"194" 1.54554554554555 3.94779131627607e-35 70.4095508551156
"195" 1.55355355355355 5.68429483642882e-35 70.77410167321
"196" 1.56156156156156 8.18227145536833e-35 71.1383643891254
"197" 1.56956956956957 1.17745696988335e-34 71.5023366886387
"198" 1.57757757757758 1.6939050653175e-34 71.8660162389558
"199" 1.58558558558559 2.43615506289347e-34 72.2294006885615
"200" 1.59359359359359 3.5026085155024e-34 72.5924876670696
"201" 1.6016016016016 5.03440375476555e-34 72.9552747850737
"202" 1.60960960960961 7.23391185020192e-34 73.3177596339922
"203" 1.61761761761762 1.03912083730668e-33 73.6799397859165
"204" 1.62562562562563 1.49219473759368e-33 74.0418127934554
"205" 1.63363363363363 2.14215302681473e-33 74.4033761895793
"206" 1.64164164164164 3.07425534728466e-33 74.7646274874631
"207" 1.64964964964965 4.41055001356955e-33 75.1255641803278
"208" 1.65765765765766 6.32568900491752e-33 75.4861837412801
"209" 1.66566566566567 9.06951549362538e-33 75.8464836231519
"210" 1.67367367367367 1.2999312602363e-32 76.2064612583378
"211" 1.68168168168168 1.86258291168417e-32 76.5661140586309
"212" 1.68968968968969 2.66789438930086e-32 76.9254394150594
"213" 1.6976976976977 3.82013142206603e-32 77.2844346977185
"214" 1.70570570570571 5.46818845640573e-32 77.643097255604
"215" 1.71371371371371 7.82461508212287e-32 78.0014244164429
"216" 1.72172172172172 1.11927205322622e-31 78.3594134865234
"217" 1.72972972972973 1.60051713359064e-31 78.7170617505229
"218" 1.73773773773774 2.28789345676024e-31 79.0743664713357
"219" 1.74574574574575 3.26934586918539e-31 79.4313248898977
"220" 1.75375375375375 4.67018768325784e-31 79.7879342250113
"221" 1.76176176176176 6.66891186650907e-31 80.1441916731683
"222" 1.76976976976977 9.51966294621551e-31 80.5000944083709
"223" 1.77777777777778 1.35841628375391e-30 80.8556395819521
"224" 1.78578578578579 1.93770496375671e-30 81.2108243223933
"225" 1.79379379379379 2.76302384812161e-30 81.5656457351437
"226" 1.8018018018018 3.93842479220225e-30 81.9201009024332
"227" 1.80980980980981 5.61177363248104e-30 82.2741868830881
"228" 1.81781781781782 7.99311586499316e-30 82.6279007123445
"229" 1.82582582582583 1.13807046140767e-29 82.9812394016576
"230" 1.83383383383383 1.61978720798464e-29 83.3341999385126
"231" 1.84184184184184 2.30452397167972e-29 83.6867792862335
"232" 1.84984984984985 3.27746164082639e-29 84.0389743837884
"233" 1.85785785785786 4.65935485119664e-29 84.3907821455958
"234" 1.86586586586587 6.62131711636977e-29 84.7421994613274
"235" 1.87387387387387 9.40572028097128e-29 85.0932231957109
"236" 1.88188188188188 1.3355723737417e-28 85.4438501883292
"237" 1.88988988988989 1.89569781230638e-28 85.7940772534211
"238" 1.8978978978979 2.68964962900702e-28 86.1439011796766
"239" 1.90590590590591 3.81457206231017e-28 86.4933187300347
"240" 1.91391391391391 5.40776777869847e-28 86.8423266414751
"241" 1.92192192192192 7.66321325535728e-28 87.1909216248126
"242" 1.92992992992993 1.08548297642175e-27 87.5391003644863
"243" 1.93793793793794 1.53692579053477e-27 87.8868595183504
"244" 1.94594594594595 2.1751994913143e-27 88.234195717459
"245" 1.95395395395395 3.07723119149491e-27 88.5811055658547
"246" 1.96196196196196 4.35145513680646e-27 88.9275856403514
"247" 1.96996996996997 6.15064622377968e-27 89.2736324903154
"248" 1.97797797797798 8.68995099888571e-27 89.6192426374479
"249" 1.98598598598599 1.22722085516223e-26 89.9644125755625
"250" 1.99399399399399 1.73234908556535e-26 90.3091387703629
"251" 2.002002002002 2.44429620126089e-26 90.6534176592183
"252" 2.01001001001001 3.44727898881472e-26 90.9972456509363
"253" 2.01801801801802 4.85961246762245e-26 91.3406191255346
"254" 2.02602602602603 6.84743414025751e-26 91.6835344340115
"255" 2.03403403403403 9.64391810177637e-26 92.0259878981141
"256" 2.04204204204204 1.35761609063769e-25 92.3679758101026
"257" 2.05005005005005 1.9102782451737e-25 92.7094944325179
"258" 2.05805805805806 2.68664841653111e-25 93.0505399979409
"259" 2.06606606606607 3.77674748598848e-25 93.3911087087547
"260" 2.07407407407407 5.30659939017113e-25 93.7311967369041
"261" 2.08208208208208 7.45253841111807e-25 94.0708002236499
"262" 2.09009009009009 1.04611642389582e-24 94.4099152793266
"263" 2.0980980980981 1.46771587692368e-24 94.7485379830923
"264" 2.10610610610611 2.05820401822957e-24 95.0866643826827
"265" 2.11411411411411 2.88481241830979e-24 95.4242904941582
"266" 2.12212212212212 4.04136168403768e-24 95.7614123016507
"267" 2.13013013013013 5.65870541702964e-24 96.0980257571091
"268" 2.13813813813814 7.91924730515071e-24 96.4341267800435
"269" 2.14614614614615 1.10771080540827e-23 96.7697112572639
"270" 2.15415415415415 1.54861244567382e-23 97.1047750426202
"271" 2.16216216216216 2.1638699189409e-23 97.4393139567383
"272" 2.17017017017017 3.02196740473237e-23 97.7733237867565
"273" 2.17817817817818 4.21809910325611e-23 98.1068002860557
"274" 2.18618618618619 5.88450994304853e-23 98.4397391739917
"275" 2.19419419419419 8.20480884315444e-23 98.7721361356221
"276" 2.2022022022022 1.14337683453528e-22 99.1039868214345
"277" 2.21021021021021 1.59246964190994e-22 99.4352868470677
"278" 2.21821821821822 2.21672524304936e-22 99.7660317930364
"279" 2.22622622622623 3.08396591211047e-22 100.096217204448
"280" 2.23423423423423 4.28807446178724e-22 100.425838590723
"281" 2.24224224224224 5.95892814438546e-22 100.754891425308
"282" 2.25025025025025 8.27608758996414e-22 101.083371145388
"283" 2.25825825825826 1.1487647752802e-21 101.411273151599
"284" 2.26626626626627 1.59361801566193e-21 101.738592807737
"285" 2.27427427427427 2.20944100697687e-21 102.06532544046
"286" 2.28228228228228 3.06142484757424e-21 102.391466338996
"287" 2.29029029029029 4.23941318497646e-21 102.71701075484
"288" 2.2982982982983 5.86714419251787e-21 103.04195390146
"289" 2.30630630630631 8.11492581360562e-21 103.366290953984
"290" 2.31431431431431 1.12170075074919e-20 103.690017048903
"291" 2.32232232232232 1.54953718468695e-20 104.013127283758
"292" 2.33033033033033 2.13922952442668e-20 104.335616716829
"293" 2.33833833833834 2.95148779022532e-20 104.657480366825
"294" 2.34634634634635 4.06958986712422e-20 104.978713212567
"295" 2.35435435435435 5.60769187688363e-20 105.299310192667
"296" 2.36236236236236 7.72216849148942e-20 105.619266205212
"297" 2.37037037037037 1.06270763776925e-19 105.938576107439
"298" 2.37837837837838 1.46152240336786e-19 106.257234715407
"299" 2.38638638638639 2.00868589110994e-19 106.575236803675
"300" 2.39439439439439 2.75886958182587e-19 106.892577104962
"301" 2.4024024024024 3.78669735493462e-19 107.20925030982
"302" 2.41041041041041 5.19395259004172e-19 107.525251066299
"303" 2.41841841841842 7.11936046224107e-19 107.840573979603
"304" 2.42642642642643 9.75185507308314e-19 108.15521361175
"305" 2.43443443443443 1.33485584841463e-18 108.469164481233
"306" 2.44244244244244 1.82591254868237e-18 108.782421062664
"307" 2.45045045045045 2.49586811983827e-18 109.094977786434
"308" 2.45845845845846 3.40923479024938e-18 109.406829038353
"309" 2.46646646646647 4.65353890682184e-18 109.7179691593
"310" 2.47447447447447 6.34743802546076e-18 110.028392444861
"311" 2.48248248248248 8.65166658391631e-18 110.338093144973
"312" 2.49049049049049 1.17837832997321e-17 110.647065463553
"313" 2.4984984984985 1.60380237014566e-17 110.955303558141
"314" 2.50650650650651 2.18120019310835e-17 111.262801539523
"315" 2.51451451451451 2.96425935247713e-17 111.569553471362
"316" 2.52252252252252 4.025411343943e-17 111.875553369822
"317" 2.53053053053053 5.46229448193888e-17 112.180795203191
"318" 2.53853853853854 7.40641579994589e-17 112.485272891496
"319" 2.54654654654655 1.00347496996767e-16 112.788980306125
"320" 2.55455455455455 1.3585254852047e-16 113.091911269435
"321" 2.56256256256256 1.83776138889477e-16 113.394059554362
"322" 2.57057057057057 2.48409280408613e-16 113.695418884031
"323" 2.57857857857858 3.35506643307262e-16 113.995982931356
"324" 2.58658658658659 4.52778998638938e-16 114.295745318642
"325" 2.59459459459459 6.10548933356363e-16 114.594699617183
"326" 2.6026026026026 8.22623129477339e-16 114.892839346854
"327" 2.61061061061061 1.10745160315063e-15 115.190157975704
"328" 2.61861861861862 1.48966679381078e-15 115.486648919542
"329" 2.62662662662663 2.00212494416226e-15 115.782305541525
"330" 2.63463463463463 2.68861098776044e-15 116.077121151734
"331" 2.64264264264264 3.60741898433129e-15 116.371089006756
"332" 2.65065065065065 4.83608667928184e-15 116.664202309256
"333" 2.65865865865866 6.47764976922359e-15 116.95645420755
"334" 2.66666666666667 8.66889509167065e-15 117.247837795173
"335" 2.67467467467467 1.15912401984341e-14 117.53834611044
"336" 2.68268268268268 1.5485059922124e-14 117.827972136014
"337" 2.69069069069069 2.06685319003909e-14 118.116708798458
"338" 2.6986986986987 2.75623997187743e-14 118.404548967788
"339" 2.70670670670671 3.67224764203451e-14 118.691485457028
"340" 2.71471471471471 4.88822609470836e-14 118.977511021757
"341" 2.72272272272272 6.50087519840612e-14 119.262618359649
"342" 2.73073073073073 8.63754642683608e-14 119.546800110013
"343" 2.73873873873874 1.14657841310572e-13 119.830048853337
"344" 2.74674674674675 1.52057791815915e-13 120.112357110809
"345" 2.75475475475475 2.0146605203622e-13 120.393717343854
"346" 2.76276276276276 2.66673616557566e-13 120.674121953659
"347" 2.77077077077077 3.52646742984995e-13 120.953563280691
"348" 2.77877877877878 4.65884221392723e-13 121.232033604218
"349" 2.78678678678679 6.14880960502143e-13 121.509525141821
"350" 2.79479479479479 8.10728799820689e-13 121.786030048905
"351" 2.8028028028028 1.06789421533145e-12 122.061540418208
"352" 2.81081081081081 1.40522375650991e-12 122.336048279299
"353" 2.81881881881882 1.84724227759401e-12 122.609545598081
"354" 2.82682682682683 2.42582711452585e-12 122.882024276281
"355" 2.83483483483483 3.18236432530442e-12 123.153476150948
"356" 2.84284284284284 4.1705222260772e-12 123.423892993931
"357" 2.85085085085085 5.45981430704425e-12 123.69326651137
"358" 2.85885885885886 7.1401701834078e-12 123.961588343169
"359" 2.86686686686687 9.32779199700605e-12 124.228850062473
"360" 2.87487487487487 1.21726477041307e-11 124.495043175139
"361" 2.88288288288288 1.58680457738561e-11 124.760159119203
"362" 2.89089089089089 2.06628526974351e-11 125.024189264338
"363" 2.8988988988989 2.68770612029002e-11 125.287124911319
"364" 2.90690690690691 3.49216003716845e-11 125.548957291471
"365" 2.91491491491491 4.53235078162687e-11 125.80967756612
"366" 2.92292292292292 5.87578695681851e-11 126.069276826041
"367" 2.93093093093093 7.60882886651469e-11 126.327746090896
"368" 2.93893893893894 9.8418084897663e-11 126.585076308672
"369" 2.94694694694695 1.27154975648906e-10 126.841258355112
"370" 2.95495495495495 1.64092665411992e-10 127.096283033144
"371" 2.96296296296296 2.11513608755176e-10 127.350141072303
"372" 2.97097097097097 2.72318243780837e-10 127.602823128154
"373" 2.97897897897898 3.50187263442169e-10 127.854319781698
"374" 2.98698698698699 4.49785052213595e-10 128.104621538791
"375" 2.99499499499499 5.77014327747436e-10 128.353718829542
"376" 3.003003003003 7.39334365874996e-10 128.601602007717
"377" 3.01101101101101 9.46158041736233e-10 128.848261350135
"378" 3.01901901901902 1.20934639613846e-09 129.093687056057
"379" 3.02702702702703 1.54382366072102e-09 129.337869246575
"380" 3.03503503503504 1.96834079753921e-09 129.580797963992
"381" 3.04304304304304 2.50642180494261e-09 129.822463171196
"382" 3.05105105105105 3.18753451980162e-09 130.06285475104
"383" 3.05905905905906 4.04853664995485e-09 130.3019625057
"384" 3.06706706706707 5.13545858516455e-09 130.539776156043
"385" 3.07507507507508 6.50569749141868e-09 130.776285340981
"386" 3.08308308308308 8.23071267696426e-09 131.011479616826
"387" 3.09109109109109 1.03993306735515e-08 131.245348456637
"388" 3.0990990990991 1.31217904139441e-08 131.477881249556
"389" 3.10710710710711 1.65346848929742e-08 131.709067300153
"390" 3.11511511511512 2.08069864407371e-08 131.938895827757
"391" 3.12312312312312 2.61473789702041e-08 132.167355965775
"392" 3.13113113113113 3.28131631407123e-08 132.394436761023
"393" 3.13913913913914 4.11210502600206e-08 132.620127173036
"394" 3.14714714714715 5.14602189965093e-08 132.844416073382
"395" 3.15515515515516 6.43080767703732e-08 133.067292244965
"396" 3.16316316316316 8.02492463310942e-08 133.288744381326
"397" 3.17117117117117 9.99983889210698e-08 133.508761085942
"398" 3.17917917917918 1.24427580089875e-07 133.727330871507
"399" 3.18718718718719 1.54599074288593e-07 133.944442159224
"400" 3.1951951951952 1.91804431543279e-07 134.160083278077
"401" 3.2032032032032 2.37611135562602e-07 134.374242464109
"402" 3.21121121121121 2.93918009387569e-07 134.586907859683
"403" 3.21921921921922 3.63020933946915e-07 134.79806751275
"404" 3.22722722722723 4.47690598389898e-07 135.0077093761
"405" 3.23523523523524 5.5126426045905e-07 135.215821306613
"406" 3.24324324324324 6.77753771859851e-07 135.422391064503
"407" 3.25125125125125 8.31972428697134e-07 135.62740631256
"408" 3.25925925925926 1.01968354128994e-06 135.830854615375
"409" 3.26726726726727 1.24777398117694e-06 136.032723438574
"410" 3.27527527527528 1.52445635530829e-06 136.233000148035
"411" 3.28328328328328 1.85950387680564e-06 136.4316720091
"412" 3.29129129129129 2.26452244565744e-06 136.62872618579
"413" 3.2992992992993 2.75326491738124e-06 136.824149740002
"414" 3.30730730730731 3.34199301749704e-06 137.017929630707
"415" 3.31531531531532 4.04989284719754e-06 137.210052713141
"416" 3.32332332332332 4.89955041140332e-06 137.400505737987
"417" 3.33133133133133 5.91749407240704e-06 137.589275350555
"418" 3.33933933933934 7.13481127578611e-06 137.776348089948
"419" 3.34734734734735 8.58784729267992e-06 137.961710388237
"420" 3.35535535535536 1.03189940523261e-05 138.145348569607
"421" 3.36336336336336 1.23775773770811e-05 138.327248849519
"422" 3.37137137137137 1.4820851050003e-05 138.50739733385
"423" 3.37937937937938 1.77151061107214e-05 138.685780018034
"424" 3.38738738738739 2.11369035528411e-05 138.862382786193
"425" 3.3953953953954 2.51744381457515e-05 139.037191410266
"426" 3.4034034034034 2.99290403818815e-05 139.210191549123
"427" 3.41141141141141 3.55168225123557e-05 139.381368747681
"428" 3.41941941941942 4.20704732292162e-05 139.550708436009
"429" 3.42742742742743 4.97412037321452e-05 139.718195928423
"430" 3.43543543543544 5.87008456321199e-05 139.883816422584
"431" 3.44344344344344 6.91440983416631e-05 140.047554998577
"432" 3.45145145145145 8.12909202388768e-05 140.209396617993
"433" 3.45945945945946 9.53890539251263e-05 140.369326122996
"434" 3.46746746746747 0.000111716671291483 140.527328235388
"435" 3.47547547547548 0.000130585118843569 140.683387555669
"436" 3.48348348348348 0.0001523417377949 140.837488562079
"437" 3.49149149149149 0.000177372726831829 140.989615609647
"438" 3.4994994994995 0.000206106008205445 141.139752929221
"439" 3.50750750750751 0.000239014049958983 141.287884626498
"440" 3.51551551551552 0.000276616588741 141.433994681043
"441" 3.52352352352352 0.000319483188873305 141.578066945303
"442" 3.53153153153153 0.000368235564297167 141.720085143607
"443" 3.53953953953954 0.000423549580871121 141.86003287117
"444" 3.54754754754755 0.000486156847455455 141.997893593079
"445" 3.55555555555556 0.000556845795564481 142.133650643274
"446" 3.56356356356356 0.000636462139353063 142.267287223527
"447" 3.57157157157157 0.000725908600701006 142.398786402403
"448" 3.57957957957958 0.000826143778512452 142.528131114224
"449" 3.58758758758759 0.000938180037441967 142.655304158015
"450" 3.5955955955956 0.00106308028956465 142.780288196449
"451" 3.6036036036036 0.00120195354340011 142.903065754786
"452" 3.61161161161161 0.00135594909865912 143.023619219789
"453" 3.61961961961962 0.00152624927255147 143.141930838655
"454" 3.62762762762763 0.00171406055481247 143.257982717917
"455" 3.63563563563564 0.00192060310425659 143.371756822353
"456" 3.64364364364364 0.0021470985197951 143.48323497387
"457" 3.65165165165165 0.00239475584387396 143.5923988504
